   "MANDT";"WERKS";"LGORT";"LIFNR";"PARCERIA";"EBELN"
   "400";"2051";"FZ16";"0010025135";"";"4600648610"
   "400";"2052";"FVA1";"0010191073";"";"4600472278"
   "400";"2055";"F018";"0010197838";"";"4600580921"
   "400";"2055";"F019";"0010204981";"";"4600559387"
   "400";"2055";"F01O";"0010204981";"";"4600559387"
   "400";"2055";"F02E";"0010222705";"";"4600559387"
   "400";"2055";"F08X";"0010004884";"";"4600002101"
   "400";"2055";"F08Y";"0010006773";"";"4600164401"
   "400";"2055";"F090";"0010025537";"";"1812029014"
   "400";"2055";"F092";"0010025869";"";"4600002101"
   "400";"2055";"F0BP";"0010025800";"";"4600166461"
   "400";"2055";"F0BR";"0010025972";"";"4600280161"
   "400";"2055";"F0GR";"0010215903";"";"4600580965"
   "400";"2055";"F0S8";"0010004884";"";"4600002101"
   "400";"2055";"F0S9";"0010004884";"";"1813002016"
   "400";"2055";"F0SA";"0010025537";"";"1602216006"
         "400";"2055";"F13Y";"0010006773"
      "400";"2055";"F13Z";"0010040157";"P"
      "400";"2055";"F140";"0010061585";"P"
   "400";"2055";"F17I";"0010158125";"";"4600425306"
   "400";"2055";"F17J";"0010016012";"";"4600536279"
   "400";"2055";"F18J";"0010188857";"";"4600554834"
   "400";"2055";"F19R";"0010006773";"";"4600164401"
   "400";"2055";"F19U";"0010006773";"";"4600164401"
   "400";"2055";"F1A4";"0010025414";"";"4600164401"
   "400";"2055";"F1A5";"0010006025";"";"4600002399"
   "400";"2055";"F1A6";"0010042168";"";"4600007131"
   "400";"2055";"F1A7";"0010025898";"";"4600162870"
   "400";"2055";"F1AD";"0010025691";"";"4600013075"
   "400";"2055";"F1AE";"0010004020";"";"4600001904"
   "400";"2055";"F1AG";"0010024603";"";"4600008164"
   "400";"2055";"F1AH";"0010086167";"";"4600234979"
   "400";"2055";"F1AJ";"0010004181";"";"4600230069"
   "400";"2055";"F1AL";"0010086167";"";"4600234979"
   "400";"2055";"F1C5";"0010026003";"";"4600580871"
   "400";"2055";"F1C8";"0010024717";"P";"4600008624"
   "400";"2055";"F1CF";"0010025800";"";"4600166461"
   "400";"2055";"F1DD";"0010002369";"";"4600206285"
   "400";"2055";"F1E9";"0010004967";"";"4600163272"
   "400";"2055";"F1EA";"0010014536";"";"4600216861"
   "400";"2055";"F1EB";"0010005320";"";"4600162948"
   "400";"2055";"F1EC";"0010005320";"";"4600237761"
   "400";"2055";"F1ED";"0010005319";"";"4600251439"
   "400";"2055";"F1ER";"0010025995";"";"4600227955"
   "400";"2055";"F1F1";"0010026003";"";"4600230170"
   "400";"2055";"F1FA";"0010214874";"";"4600559389"
   "400";"2055";"F1FR";"0010014410";"";"4600220301"
   "400";"2055";"F1FS";"0010026003";"";"4600239210"
   "400";"2055";"F1FX";"0010089943";"";"4600236503"
   "400";"2055";"F1FY";"0010169985";"";"4600425496"
   "400";"2055";"F1GT";"0010100079";"";"4600261029"
   "400";"2055";"F1GX";"0010089943";"";"4600234979"
   "400";"2055";"F1GZ";"0010025995";"";"4600227955"
   "400";"2055";"F1H1";"0010100079";"";"4600227955"
   "400";"2055";"F1H2";"0010002206";"";"4600292382"
   "400";"2055";"F1H5";"0010004884";"";"4600273604"
   "400";"2055";"F1H9";"0010006747";"";"4600270770"
   "400";"2055";"F1HA";"0010006747";"";"4600270770"
   "400";"2055";"F1HB";"0010006747";"";"4600270770"
   "400";"2055";"F1HC";"0010004181";"P";"4600212461"
   "400";"2055";"F1HE";"0010024847";"";"4600201569"
   "400";"2055";"F1HM";"0010004966";"";"4600258612"
   "400";"2055";"F1HV";"0010002206";"";"4600282372"
   "400";"2055";"F1IF";"0010022801";"";"4600243805"
   "400";"2055";"F1IG";"0010025816";"";"4600243802"
   "400";"2055";"F1IH";"0010015300";"";"4600243804"
   "400";"2055";"F1IJ";"0010002714";"";"4600170365"
   "400";"2055";"F1IM";"0010026003";"";"4600183053"
   "400";"2055";"F1IW";"0010007122";"";"4600163084"
   "400";"2055";"F1JD";"0010127437";"";"4600292382"
   "400";"2055";"F1JG";"0010016012";"";"4600282781"
   "400";"2055";"F1KA";"0010022801";"";"4600262972"
   "400";"2055";"F1KB";"0010005320";"";"4600284996"
   "400";"2055";"F1L2";"0010004966";"";"4600307629"
   "400";"2055";"F1L3";"0010005319";"";"4600309891"
   "400";"2055";"F1LC";"0010002206";"";"4600313077"
   "400";"2055";"F1LE";"0010025898";"";"4600313577"
   "400";"2055";"F1LG";"0010002206";"";"4600314580"
   "400";"2055";"F1LI";"0010005319";"";"4600314794"
   "400";"2055";"F1LN";"0010016012";"";"4600309893"
   "400";"2055";"F1LQ";"0010005320";"";"4600314794"
   "400";"2055";"F1LS";"0010015300";"";"4600309891"
   "400";"2055";"F1LT";"0010025816";"";"4600307629"
   "400";"2055";"F1MA";"0010158125";"";"4600584211"
   "400";"2055";"F1ME";"0010004966";"";"4600320684"
   "400";"2055";"F1MQ";"0010217149";"";"4600603164"
   "400";"2055";"F1MR";"0010188857";"";"4600583487"
   "400";"2055";"F1MV";"0010026003";"";"4600616614"
   "400";"2055";"F1MZ";"0010157326";"";"4600611244"
   "400";"2055";"F1PQ";"0010024717";"P";"4600319190"
   "400";"2055";"F1PR";"0010002206";"";"4600314580"
   "400";"2055";"F1PS";"0010100079";"";"4600227955"
   "400";"2055";"F1PT";"0010014410";"";"4600316229"
   "400";"2055";"F1PU";"0010127437";"";"4600292382"
   "400";"2055";"F1WJ";"0010222707";"";"4600559387"
   "400";"2055";"F1WU";"0010046114";"";"4600302071"
   "400";"2055";"F1WZ";"0010025694";"";"4600313613"
   "400";"2055";"F1X3";"0010026003";"";"4600580871"
   "400";"2055";"F1X4";"0010188857";"";"4600421771"
   "400";"2055";"F1X5";"0010007122";"";"4600424710"
   "400";"2055";"F1X7";"0010109211";"";"4600486689"
   "400";"2055";"F1XG";"0010103479";"";"4600392791"
   "400";"2055";"F1XI";"0010024717";"";"4600330880"
   "400";"2055";"F1XM";"0010026003";"";"4600327380"
   "400";"2055";"F1XQ";"0010188857";"";"4600320684"
   "400";"2055";"F1Z1";"0010007122";"";"4600308477"
   "400";"2055";"F1Z3";"0010139865";"";"4600306740"
   "400";"2055";"F1Z4";"0010025694";"";"4600236263"
   "400";"2055";"F1Z5";"0010004966";"";"4600204835"
   "400";"2055";"F1ZE";"0010092602";"";"4600342594"
   "400";"2055";"F1ZG";"0010109211";"";"4600367775"
   "400";"2055";"F1ZO";"0010031703";"";"4600349289"
   "400";"2055";"F1ZP";"0010089593";"";"4600349570"
   "400";"2055";"F1ZQ";"0010115496";"";"4600313613"
   "400";"2055";"F1ZT";"0010004967";"";"4600258612"
   "400";"2055";"F205";"0010026003";"";"4600328472"
   "400";"2055";"F20D";"0010158125";"";"4600430255"
   "400";"2055";"F20E";"0010067168";"";"4600584637"
   "400";"2055";"F228";"0010007082";"";"4600399384"
   "400";"2055";"F246";"0010169985";"";"4600425496"
   "400";"2055";"F265";"0010164714";"";"4600334654"
   "400";"2055";"F270";"0010158125";"";"4600309891"
   "400";"2055";"F284";"0010004967";"";"4600403018"
   "400";"2055";"F285";"0010022801";"";"4600402419"
   "400";"2055";"F294";"0010115496";"";"4600432373"
   "400";"2055";"F298";"0010005320";"";"4600403870"
   "400";"2055";"F2AE";"0010026003";"";"4600492773"
   "400";"2055";"F2BU";"0010004884";"";"4600528561"
   "400";"2055";"F2CD";"0010190917";"";"4600479396"
   "400";"2055";"F2CF";"0010007082";"";"4600531113"
   "400";"2055";"F2CT";"0010115496";"";"4600536279"
   "400";"2055";"F2WJ";"0010222708";"";"4600559387"
   "400";"2055";"F357";"0010115496";"";"4600536278"
   "400";"2055";"FA1J";"0010109211";"";"4600569049"
   "400";"2055";"FA2J";"0010109211";"";"4600569049"
   "400";"2055";"FBJ1";"0010005319";"";"4600554780"
   "400";"2055";"FDQ1";"0010002369";"";"4600545008"
   "400";"2055";"FDQ2";"0010026003";"";"4600579369"
   "400";"2055";"FGEM";"0010014003";"";"4600537878"
   "400";"2055";"FIFZ";"0010089943";"";"4600236503"
   "400";"2055";"FV03";"0010007122";"";"4600333972"
   "400";"2055";"FV07";"0010022801";"";"4600334654"
   "400";"2055";"FV08";"0010014003";"";"4600330638"
   "400";"2055";"FV09";"0010014003";"";"4600330638"
   "400";"2055";"FV12";"0010042154";"";"4600325052"
   "400";"2055";"FV14";"0010016012";"";"4600313613"
   "400";"2055";"FV21";"0010002369";"";"4600375888"
   "400";"2055";"FV33";"0010016012";"";"4600323204"
   "400";"2055";"FV35";"0010025726";"";"4600357502"
   "400";"2055";"FV56";"0010188857";"";"4600324456"
   "400";"2055";"FV69";"0010004967";"";"4600308217"
   "400";"2055";"FV77";"0010004884";"";"4600550510"
   "400";"2055";"FV79";"0010039216";"";"4600551011"
   "400";"2055";"FVAR";"0010222705";"";"4600559387"
   "400";"2055";"FVSA";"0010222706";"";"4600559387"
   "400";"2055";"FVSB";"0010222707";"";"4600559387"
   "400";"2055";"FVX4";"0010197838";"";"4600559389"
   "400";"2055";"FVX5";"0010115496";"";"4600569048"
   "400";"2055";"FVXC";"0010016012";"P";"4600579627"
   "400";"2055";"FVXG";"0010016012";"";"4600627039"
   "400";"2055";"FVZ1";"0010188857";"";"4600568823"
   "400";"2055";"FVZ2";"0010222708";"";"4600559387"
   "400";"2055";"FVZ4";"0010158125";"";"4600583802"
   "400";"2055";"FVZ8";"0010142862";"";"4600611244"
   "400";"2055";"FVZV";"0010215112";"";"4600559389"
   "400";"2055";"FVZW";"0010188857";"";"4600581921"
   "400";"2055";"FVZY";"0010135061";"";"4600580965"
   "400";"2055";"FVZZ";"0010135061";"";"4600580965"
   "400";"2055";"FXA2";"0010135061";"";"4600580965"
   "400";"2055";"FXAT";"0010215904";"";"4600580965"
   "400";"2055";"FXAW";"0010215903";"";"4600580965"
   "400";"2055";"FXAX";"0010215904";"";"4600580965"
   "400";"2055";"FZV7";"0010026003";"";"4600611245"
   "400";"2055";"FZX1";"0010109211";"";"4600586130"
   "400";"2055";"FZXB";"0010214874";"";"4600580921"
   "400";"2055";"FZXC";"0010214874";"";"4600580921"
   "400";"2055";"FZZ7";"0010105556";"";"4600638442"
   "400";"2055";"FZZ8";"0010105556";"";"4600638440"
   "400";"2055";"FZZ9";"0010026003";"";"4600639832"
   "400";"2055";"FZZA";"0010222706";"";"4600559387"
   "400";"2056";"F1FR";"0010014410";"";"4600220301"
   "400";"2056";"F1FS";"0010026003";"";"4600239210"
   "400";"2056";"F1PT";"0010014410";"";"4600316229"
   "400";"2056";"F1X5";"0010007122";"";"4600424710"
   "400";"2056";"F1XI";"0010024717";"";"4600330880"
   "400";"2056";"F1Z1";"0010007122";"";"4600308477"
   "400";"2056";"F284";"0010004967";"";"4600403018"
   "400";"2056";"F285";"0010022801";"";"4600402419"
   "400";"2056";"F298";"0010005320";"";"4600403870"
   "400";"2056";"FIFE";"0010005320";"";"4600237761"
   "400";"2057";"F246";"0010169985";"";"4600425496"
   "400";"2058";"F1FH";"0010104985";"";"4600242757"
   "400";"2058";"F1NT";"0010151738";"";"4600584035"
   "400";"2058";"F1WS";"0010104985";"";"4600307078"
   "400";"2058";"F214";"0010151738";"";"4600390897"
   "400";"2058";"F2MC";"0010151738";"";"4600584035"
   "400";"2059";"F092";"0010025869";"";"4600002101"
   "400";"2059";"F19R";"0010006773";"";"4600164401"
   "400";"2059";"F19U";"0010006773";"";"4600164401"
   "400";"2059";"F1C8";"0010024717";"P";"4600008624"
   "400";"2059";"F1ER";"0010025995";"";"4600227955"
   "400";"2059";"F1GT";"0010100079";"";"4600261029"
   "400";"2059";"F1IG";"0010025816";"P";"4600243802"
   "400";"2059";"F1ME";"0010004966";"";"4600320684"
   "400";"2059";"F1PQ";"0010024717";"P";"4600319190"
   "400";"2059";"F1WZ";"0010025694";"";"4600313613"
   "400";"2059";"F205";"0010026003";"";"4600328472"
   "400";"2060";"F097";"0010002509";"";"4600162560"
   "400";"2060";"F098";"0010002509";"";"4600161431"
   "400";"2060";"F099";"0010002509";"";"1602175021"
   "400";"2060";"F09A";"0010002509";"";"1602267997"
   "400";"2060";"F09B";"0010004111";"";"4600161665"
   "400";"2060";"F09D";"0010004111";"";"1602226011"
         "400";"2060";"F09E";"0010004881"
         "400";"2060";"F09F";"0010004972"
   "400";"2060";"F09G";"0010005020";"";"4600161780"
   "400";"2060";"F09H";"0010005020";"";"1602030033"
   "400";"2060";"F09J";"0010005020";"";"1602031036"
   "400";"2060";"F09L";"0010005020";"";"1602090036"
   "400";"2060";"F09M";"0010005190";"";"1872058011"
   "400";"2060";"F09N";"0010005239";"";"1602046035"
   "400";"2060";"F09Q";"0010005239";"";"1602122018"
   "400";"2060";"F09R";"0010005239";"";"1602154011"
   "400";"2060";"F09S";"0010005239";"";"1602178011"
   "400";"2060";"F09T";"0010005262";"";"1602197011"
   "400";"2060";"F09U";"0010005909";"";"1872173018"
   "400";"2060";"F09V";"0010005909";"";"4600002372"
   "400";"2060";"F09W";"0010014661";"";"4600163262"
   "400";"2060";"F09X";"0010014661";"";"1602060031"
   "400";"2060";"F09Y";"0010014661";"";"4600163258"
   "400";"2060";"F09Z";"0010014661";"";"1602182029"
   "400";"2060";"F0A0";"0010014661";"";"1602186011"
         "400";"2060";"F0A1";"0010014661"
   "400";"2060";"F0A2";"0010025340";"";"4600163482"
   "400";"2060";"F0A3";"0010025340";"";"1602153025"
   "400";"2060";"F0A4";"0010025340";"";"1602199015"
   "400";"2060";"F0A5";"0010025340";"";"1602227012"
   "400";"2060";"F0A6";"0010025340";"";"1602297002"
   "400";"2060";"F0A7";"0010025478";"";"4600002806"
   "400";"2060";"F0A8";"0010025478";"";"4600002803"
   "400";"2060";"F0AA";"0010025731";"";"1872172015"
   "400";"2060";"F0AD";"0010031555";"";"4600002659"
   "400";"2060";"F0SD";"0010005239";"";"1602013014"
   "400";"2060";"F0SE";"0010005239";"";"1602020011"
   "400";"2060";"F0SF";"0010005239";"";"1602348009"
   "400";"2060";"F0SJ";"0010006773";"";"4600164401"
   "400";"2060";"F0SL";"0010014661";"";"1602019010"
   "400";"2060";"F0SM";"0010014661";"";"1602106018"
   "400";"2060";"F0SN";"0010014661";"";"1602167013"
   "400";"2060";"F0SP";"0010014661";"";"1602175013"
   "400";"2060";"F0SR";"0010025247";"";"1602020011"
   "400";"2060";"F0ST";"0010025340";"";"1602205008"
   "400";"2060";"F0SU";"0010025340";"";"4600001094"
   "400";"2060";"F0SV";"0010025478";"";"4600002803"
   "400";"2060";"F0SW";"0010042953";"";"1602267997"
   "400";"2060";"F0SX";"0010045897";"";"1602267997"
   "400";"2060";"F0SY";"0010047419";"";"1602116013"
   "400";"2060";"F0SZ";"0010050410";"";"1602166985"
   "400";"2060";"F0T0";"0010050410";"";"1602217009"
   "400";"2060";"F0T1";"0010055775";"";"1602053016"
   "400";"2060";"F0T2";"0010055775";"";"1602308007"
   "400";"2060";"F0T3";"0010057603";"";"1602028013"
   "400";"2060";"F0T4";"0010057603";"";"1602375007"
   "400";"2060";"F0T5";"0010057607";"";"1602028013"
   "400";"2060";"F141";"0010003560";"";"4600163190"
   "400";"2060";"F142";"0010003560";"";"4600163191"
   "400";"2060";"F143";"0010005020";"";"4600160826"
         "400";"2060";"F144";"0010005204"
         "400";"2060";"F145";"0010005239"
         "400";"2060";"F146";"0010006548"
         "400";"2060";"F147";"0010025044"
         "400";"2060";"F148";"0010025340"
   "400";"2060";"F149";"0010025478";"";"4600002804"
   "400";"2060";"F14A";"0010043386";"";"4600163066"
   "400";"2060";"F14B";"0010045244";"";"1602226011"
   "400";"2060";"F14C";"0010047432";"";"1602029032"
   "400";"2060";"F14D";"0010047432";"";"1602101022"
   "400";"2060";"F14E";"0010047432";"";"4600161009"
   "400";"2060";"F14F";"0010047432";"";"4600161254"
   "400";"2060";"F14G";"0010047432";"";"1602376001"
         "400";"2060";"F14H";"0010047432"
   "400";"2060";"F14J";"0010055775";"";"1602171012"
   "400";"2060";"F14K";"0010055775";"";"4600162864"
   "400";"2060";"F14L";"0010055775";"";"4600162863"
   "400";"2060";"F14M";"0010055775";"";"1872058011"
         "400";"2060";"F14N";"0010055775"
   "400";"2060";"F14P";"0010057603";"";"1602030033"
   "400";"2060";"F14Q";"0010057603";"";"1602031036"
   "400";"2060";"F14R";"0010057603";"";"1602069026"
   "400";"2060";"F14S";"0010057603";"";"1602148015"
         "400";"2060";"F14T";"0010057603"
   "400";"2060";"F14U";"0010060203";"";"4600164253"
   "400";"2060";"F150";"0010025478";"";"4600324850"
   "400";"2060";"F1AM";"0010004972";"";"4600002120"
   "400";"2060";"F1C8";"0010024717";"P";"4600008624"
   "400";"2060";"F1D4";"0010004971";"";"4600205064"
   "400";"2060";"F1D5";"0010107470";"";"4600234159"
   "400";"2060";"F1DM";"0010005909";"";"4600214180"
   "400";"2060";"F1EL";"0010090485";"";"4600214180"
   "400";"2060";"F1EY";"0010079964";"";"4600227977"
   "400";"2060";"F1F0";"0010025340";"";"4600229046"
   "400";"2060";"F1FC";"0010076529";"";"4600234159"
   "400";"2060";"F1FE";"0010007082";"";"4600211002"
   "400";"2060";"F1FF";"0010007082";"";"4600202379"
   "400";"2060";"F1HY";"0010118769";"";"4600279370"
   "400";"2060";"F1JD";"0010127437";"";"4600292382"
   "400";"2060";"F1JW";"0010113776";"";"4600299683"
   "400";"2060";"F1JY";"0010006458";"";"4600300323"
   "400";"2060";"F1JZ";"0010014003";"";"4600300049"
   "400";"2060";"F1K2";"0010006546";"";"4600301300"
   "400";"2060";"F1K4";"0010025686";"";"4600301301"
   "400";"2060";"F1K5";"0010025895";"";"4600301905"
   "400";"2060";"F1K8";"0010025895";"";"4600302313"
   "400";"2060";"F1KK";"0010006773";"";"4600307943"
   "400";"2060";"F1NS";"0010190165";"";"4600524090"
   "400";"2060";"F1NT";"0010151738";"";"4600584035"
   "400";"2060";"F1PQ";"0010024717";"P";"4600319190"
   "400";"2060";"F1PT";"0010055775";"";"4600316977"
   "400";"2060";"F1WS";"0010104985";"";"4600307078"
   "400";"2060";"F1X2";"0010118769";"";"4600326018"
   "400";"2060";"F1XZ";"0010007082";"";"4600340506"
   "400";"2060";"F1ZY";"0010031817";"";"4600388285"
   "400";"2060";"F1ZZ";"0010150370";"";"4600347694"
   "400";"2060";"F201";"0010113776";"";"4600327436"
   "400";"2060";"F214";"0010151738";"";"4600390897"
   "400";"2060";"F244";"0010014003";"";"4600413381"
   "400";"2060";"F248";"0010007082";"";"4600427978"
   "400";"2060";"F283";"0010139276";"";"4600436570"
   "400";"2060";"F2AD";"0010005101";"";"4600480892"
   "400";"2060";"F2BJ";"0010190032";"P";"4600586731"
   "400";"2060";"F2MC";"0010151738";"";"4600584035"
   "400";"2060";"FIZA";"0010047419";"";"4600343598"
   "400";"2060";"FV09";"0010014003";"";"4600330638"
   "400";"2060";"FV21";"0010002369";"";"4600475473"
   "400";"2060";"FV31";"0010109433";"";"4600402921"
   "400";"2060";"FV66";"0010165609";"";"4600425275"
   "400";"2060";"FVX8";"0010194033";"";"4600571816"
   "400";"2060";"FZZ4";"0010067168";"";"4600556499"
   "400";"2063";"F1FF";"0010007082";"";"4600202379"
   "400";"2063";"F1K8";"0010025895";"";"4600302313"
   "400";"2063";"F1KK";"0010006773";"";"4600307943"
   "400";"2063";"F1ZW";"0010047419";"";"4600343598"
   "400";"2063";"F1ZY";"0010031817";"";"4600388285"
   "400";"2063";"F201";"0010113776";"";"4600327436"
   "400";"2063";"F244";"0010014003";"";"4600413381"
   "400";"2063";"F248";"0010007082";"";"4600427978"
   "400";"2063";"FV31";"0010109433";"";"4600402921"
   "400";"2063";"FV66";"0010165609";"";"4600425275"
   "400";"2065";"F006";"0010006747";"";"4600566275"
   "400";"2065";"F00I";"0010006747";"";"4600566276"
   "400";"2065";"F02I";"0010164515";"";"4600408550"
   "400";"2065";"F0B0";"0010002509";"";"4600162560"
   "400";"2065";"F0B4";"0010004111";"";"1602226011"
   "400";"2065";"F0B5";"0010113697";"";"4600332536"
         "400";"2065";"F0B6";"0010004881"
   "400";"2065";"F0B7";"0010004884";"";"4600002101"
         "400";"2065";"F0B8";"0010004884"
         "400";"2065";"F0B9";"0010004972"
         "400";"2065";"F0BB";"0010005239"
   "400";"2065";"F0BC";"0010005909";"";"1872173018"
   "400";"2065";"F0BF";"0010014661";"";"1602186011"
         "400";"2065";"F0BG";"0010014661"
